user_id,session,type,x,y,time
0,0,0,2890,608,0.0029549598693847656
0,0,0,2890,607,0.0010383129119873047
0,0,0,2889,607,0.0009613037109375
0,0,0,2889,606,0.0009958744049072266
0,0,0,2889,605,0.0010161399841308594
0,0,0,2889,604,0.0024080276489257812
0,0,0,2889,603,0.0009999275207519531
0,0,0,2889,602,0.0005316734313964844
0,0,0,2888,601,0.0009222030639648438
0,0,0,2888,600,0.0010004043579101562
0,0,0,2888,599,0.0010004043579101562
0,0,0,2887,598,0.0024280548095703125
0,0,0,2887,597,0.0005800724029541016
0,0,0,2887,596,0.0009992122650146484
0,0,0,2887,595,0.0010862350463867188
0,0,0,2886,594,0.0
0,0,0,2886,593,0.000988006591796875
0,0,0,2886,592,0.0009965896606445312
0,0,0,2886,591,0.0009152889251708984
0,0,0,2885,590,0.001001119613647461
0,0,0,2885,589,0.00099945068359375
0,0,0,2885,588,0.0009937286376953125
0,0,0,2885,587,0.001003265380859375
0,0,0,2885,586,0.0009922981262207031
0,0,0,2884,585,0.0010106563568115234
0,0,0,2884,584,0.0010607242584228516
0,0,0,2884,583,0.0010366439819335938
0,0,0,2884,582,0.00099945068359375
0,0,0,2883,581,0.0009989738464355469
0,0,0,2883,580,0.0009953975677490234
0,0,0,2883,579,0.000835418701171875
0,0,0,2883,578,0.00099945068359375
0,0,0,2883,577,0.0009982585906982422
0,0,0,2883,576,0.000997304916381836
0,0,0,2882,575,0.000997304916381836
0,0,0,2882,574,0.0009961128234863281
0,0,0,2882,573,0.0009984970092773438
0,0,0,2882,572,0.001241922378540039
0,0,0,2882,570,0.0010006427764892578
0,0,0,2882,569,0.000997304916381836
0,0,0,2881,568,0.0014088153839111328
0,0,0,2881,567,0.0
0,0,0,2881,566,0.0009095668792724609
0,0,0,2881,564,0.0004699230194091797
0,0,0,2881,563,0.0010046958923339844
0,0,0,2880,562,0.0010683536529541016
0,0,0,2880,561,0.0010128021240234375
0,0,0,2880,560,0.0009849071502685547
0,0,0,2880,558,0.0
0,0,0,2880,557,0.0009734630584716797
0,0,0,2880,556,0.0009992122650146484
0,0,0,2880,555,0.0009999275207519531
0,0,0,2880,554,0.0009975433349609375
0,0,0,2880,551,0.000982522964477539
0,0,0,2880,550,0.0010712146759033203
0,0,0,2880,549,0.0009999275207519531
0,0,0,2880,548,0.0014109611511230469
0,0,0,2879,546,0.0010263919830322266
0,0,0,2879,545,0.0009968280792236328
0,0,0,2879,544,0.0009703636169433594
0,0,0,2879,543,0.0010287761688232422
0,0,0,2879,541,0.0009663105010986328
0,0,0,2879,540,0.00101470947265625
0,0,0,2878,539,0.0005092620849609375
0,0,0,2878,538,0.0010001659393310547
0,0,0,2878,537,0.0009975433349609375
0,0,0,2878,536,0.0009677410125732422
0,0,0,2878,535,0.0010006427764892578
0,0,0,2878,534,0.0009970664978027344
0,0,0,2877,533,0.0010113716125488281
0,0,0,2877,532,0.0010001659393310547
0,0,0,2877,531,0.0015954971313476562
0,0,0,2877,530,0.0
0,0,0,2877,529,0.0
0,0,0,2877,528,0.0018718242645263672
0,0,0,2877,527,0.0010020732879638672
0,0,0,2876,526,0.0010673999786376953
0,0,0,2876,525,0.0006139278411865234
0,0,0,2876,524,0.0008609294891357422
0,0,0,2876,523,0.0019974708557128906
0,0,0,2876,522,0.002596616744995117
0,0,0,2876,521,0.0
0,0,0,2875,521,0.00052642822265625
0,0,0,2875,520,0.0023348331451416016
0,0,0,2875,519,0.002000093460083008
0,0,0,2875,518,0.0010030269622802734
0,0,0,2875,517,0.002996206283569336
0,0,0,2874,517,0.002998828887939453
0,0,0,2874,516,0.0010151863098144531
0,0,0,2874,515,0.002986431121826172
0,0,0,2874,514,0.012212514877319336
0,0,2,2874,514,0.7762200832366943
0,0,2,2874,514,0.049002885818481445
0,0,2,2874,514,0.15001535415649414
0,0,2,2874,514,0.0299680233001709
0,0,2,2874,514,0.18602490425109863
0,0,2,2874,514,0.04476428031921387
0,0,2,2874,514,0.0792379379272461
0,0,2,2874,514,0.10602641105651855
0,0,2,2874,514,0.02498149871826172
0,0,2,2874,514,0.10418891906738281
0,0,2,2874,514,0.02281951904296875
0,0,2,2874,514,0.08096933364868164
0,0,2,2874,514,0.015999794006347656
0,0,2,2874,514,0.016992568969726562
0,0,2,2874,514,0.10099911689758301
0,0,2,2874,514,0.01364588737487793
0,0,2,2874,514,0.02147674560546875
0,0,0,2873,514,0.14482736587524414
0,0,0,2873,514,0.005032539367675781
0,0,0,2872,514,0.0
0,0,0,2872,515,0.0013859272003173828
0,0,0,2871,515,0.0009691715240478516
0,0,0,2871,516,0.001375436782836914
0,0,0,2870,517,0.0006518363952636719
0,0,0,2869,518,0.0009996891021728516
0,0,0,2868,519,0.0009968280792236328
0,0,0,2867,520,0.0019407272338867188
0,0,0,2866,521,0.0009663105010986328
0,0,0,2865,523,0.0009980201721191406
0,0,0,2864,523,0.0008642673492431641
0,0,0,2863,526,0.0010006427764892578
0,0,0,2862,527,0.000997304916381836
0,0,0,2862,528,0.0009958744049072266
0,0,0,2861,529,0.0009987354278564453
0,0,0,2859,530,0.0009970664978027344
0,0,0,2858,532,0.0009975433349609375
0,0,0,2857,533,0.0009562969207763672
0,0,0,2855,535,0.0010116100311279297
0,0,0,2854,536,0.0010921955108642578
0,0,0,2853,537,0.0010001659393310547
0,0,0,2852,539,0.001708984375
0,0,0,2851,540,0.0008032321929931641
0,0,0,2850,543,0.0
0,0,0,2849,544,0.0
0,0,0,2848,546,0.0009970664978027344
0,0,0,2846,547,0.0009980201721191406
0,0,0,2846,549,0.0009961128234863281
0,0,0,2843,552,0.0009975433349609375
0,0,0,2842,553,0.0009970664978027344
0,0,0,2841,556,0.0
0,0,0,2840,557,0.0005319118499755859
0,0,0,2839,559,0.0010004043579101562
0,0,0,2837,562,0.0011398792266845703
0,0,0,2835,564,0.0009882450103759766
0,0,0,2834,567,0.0010004043579101562
0,0,0,2833,570,0.000997304916381836
0,0,0,2832,573,0.000997304916381836
0,0,0,2831,575,0.0009970664978027344
0,0,0,2828,578,0.0010120868682861328
0,0,0,2827,582,0.000982046127319336
0,0,0,2825,585,0.000997304916381836
0,0,0,2824,588,0.0009989738464355469
0,0,0,2823,590,0.0014071464538574219
0,0,0,2822,594,0.0
0,0,0,2821,596,0.0
0,0,0,2819,600,0.0
0,0,0,2818,604,0.0
0,0,0,2815,608,0.0
0,0,0,2814,612,0.0008881092071533203
0,0,0,2811,618,0.0009999275207519531
0,0,0,2810,621,0.0010216236114501953
0,0,0,2807,625,0.0010051727294921875
0,0,0,2806,629,0.0005254745483398438
0,0,0,2805,633,0.0010006427764892578
0,0,0,2802,637,0.0009984970092773438
0,0,0,2801,641,0.0009963512420654297
0,0,0,2800,646,0.0010030269622802734
0,0,0,2798,650,0.0006201267242431641
0,0,0,2797,654,0.0008668899536132812
0,0,0,2796,658,0.0010020732879638672
0,0,0,2794,663,0.0005548000335693359
0,0,0,2793,667,0.0010542869567871094
0,0,0,2792,672,0.0010004043579101562
0,0,0,2791,676,0.000997304916381836
0,0,0,2789,680,0.000997304916381836
0,0,0,2788,684,0.0009965896606445312
0,0,0,2787,688,0.0014033317565917969
0,0,0,2785,691,0.0010285377502441406
0,0,0,2785,695,0.0009927749633789062
0,0,0,2784,699,0.0009982585906982422
0,0,0,2784,703,0.0009982585906982422
0,0,0,2784,707,0.0009975433349609375
0,0,0,2783,710,0.0009720325469970703
0,0,0,2782,714,0.0010216236114501953
0,0,0,2782,718,0.0008423328399658203
0,0,0,2782,720,0.0011475086212158203
0,0,0,2782,722,0.0010139942169189453
0,0,0,2780,726,0.0009832382202148438
0,0,0,2780,730,0.0009975433349609375
0,0,0,2780,732,0.0009970664978027344
0,0,0,2780,734,0.000997304916381836
0,0,0,2780,737,0.0010113716125488281
0,0,0,2780,739,0.0010104179382324219
0,0,0,2780,743,0.0009703636169433594
0,0,0,2780,745,0.000997781753540039
0,0,0,2780,746,0.0009980201721191406
0,0,0,2780,748,0.000995635986328125
0,0,0,2780,749,0.00099945068359375
0,0,0,2780,751,0.0009951591491699219
0,0,0,2780,752,0.0009987354278564453
0,0,0,2780,753,0.0009970664978027344
0,0,0,2780,754,0.0010061264038085938
0,0,0,2781,755,0.0009889602661132812
0,0,0,2781,756,0.0010058879852294922
0,0,0,2781,757,0.0009877681732177734
0,0,0,2782,758,0.0007202625274658203
0,0,0,2783,758,0.0009987354278564453
0,0,0,2783,759,0.0014643669128417969
0,0,0,2783,760,0.0
0,0,0,2784,760,0.0010230541229248047
0,0,0,2785,760,0.003740549087524414
0,0,0,2786,760,0.004111766815185547
0,0,0,2787,760,0.016115427017211914
0,0,0,2788,760,0.003992557525634766
0,0,0,2789,760,0.0009968280792236328
0,0,0,2789,759,0.0018429756164550781
0,0,0,2790,759,0.0011780261993408203
0,0,0,2791,758,0.001828908920288086
0,0,0,2792,757,0.001995086669921875
0,0,0,2792,756,0.0010020732879638672
0,0,0,2793,756,0.0009961128234863281
0,0,0,2793,755,0.0005652904510498047
0,0,0,2794,754,0.0009999275207519531
0,0,0,2794,753,0.0005500316619873047
0,0,0,2795,752,0.0
0,0,0,2796,751,0.000997781753540039
0,0,0,2796,750,0.0009393692016601562
0,0,0,2796,749,0.0009999275207519531
0,0,0,2797,748,0.0010132789611816406
0,0,0,2797,747,0.00099945068359375
0,0,0,2798,746,0.001976490020751953
0,0,0,2798,745,0.0010001659393310547
0,0,0,2798,744,0.0004150867462158203
0,0,0,2798,743,0.0010006427764892578
0,0,0,2798,742,0.0013108253479003906
0,0,0,2798,741,0.000865936279296875
0,0,0,2798,740,0.00099945068359375
0,0,0,2798,739,0.0008957386016845703
0,0,0,2798,738,0.0010008811950683594
0,0,0,2798,737,0.0016090869903564453
0,0,0,2798,736,0.0
0,0,0,2798,735,0.0
0,0,0,2798,734,0.0
0,0,0,2798,733,0.0
0,0,0,2798,732,0.0
0,0,0,2798,730,0.0
0,0,0,2798,729,0.0
0,0,0,2798,728,0.0
0,0,0,2798,726,0.0
0,0,0,2798,725,0.0003802776336669922
0,0,0,2798,723,0.0009996891021728516
0,0,0,2798,722,0.0009984970092773438
0,0,0,2798,721,0.0009970664978027344
0,0,0,2798,719,0.0009968280792236328
0,0,0,2797,716,0.0009975433349609375
0,0,0,2797,715,0.000997781753540039
0,0,0,2796,713,0.0009980201721191406
0,0,0,2796,711,0.0009965896606445312
0,0,0,2796,709,0.000997304916381836
0,0,0,2795,708,0.000997304916381836
0,0,0,2794,706,0.000997304916381836
0,0,0,2793,703,0.0009975433349609375
0,0,0,2793,701,0.000997304916381836
0,0,0,2791,699,0.0010073184967041016
0,0,0,2789,696,0.0010516643524169922
0,0,0,2789,694,0.0010001659393310547
0,0,0,2788,691,0.0009753704071044922
0,0,0,2785,689,0.0009388923645019531
0,0,0,2784,687,0.0010004043579101562
0,0,0,2783,684,0.0009961128234863281
0,0,0,2782,682,0.0009975433349609375
0,0,0,2779,678,0.0009984970092773438
0,0,0,2778,677,0.0009970664978027344
0,0,0,2776,673,0.0
0,0,0,2775,671,0.0009839534759521484
0,0,0,2772,670,0.0009984970092773438
0,0,0,2770,666,0.0009963512420654297
0,0,0,2767,663,0.0009982585906982422
0,0,0,2765,661,0.0009961128234863281
0,0,0,2762,658,0.0010786056518554688
0,0,0,2760,657,0.0010001659393310547
0,0,0,2757,655,0.0009968280792236328
0,0,0,2755,652,0.000997781753540039
0,0,0,2752,651,0.0009970664978027344
0,0,0,2751,649,0.000986337661743164
0,0,0,2749,647,0.0010323524475097656
0,0,0,2746,645,0.0010006427764892578
0,0,0,2744,644,0.000997304916381836
0,0,0,2741,643,0.0009975433349609375
0,0,0,2739,641,0.0009853839874267578
0,0,0,2737,641,0.0009627342224121094
0,0,0,2736,640,0.0009992122650146484
0,0,0,2734,640,0.0009982585906982422
0,0,0,2733,639,0.0009887218475341797
0,0,0,2731,639,0.0010495185852050781
0,0,0,2730,639,0.0009982585906982422
0,0,0,2729,639,0.0010006427764892578
0,0,0,2727,639,0.0009756088256835938
0,0,0,2726,639,0.0010256767272949219
0,0,0,2725,639,0.0009744167327880859
0,0,0,2724,639,0.0009999275207519531
0,0,0,2723,639,0.001020669937133789
0,0,0,2722,640,0.002023458480834961
0,0,0,2721,641,0.002600431442260742
0,0,0,2721,642,0.0
0,0,0,2721,643,0.0
0,0,0,2721,644,0.000997304916381836
0,0,0,2721,645,0.0004825592041015625
0,0,0,2721,646,0.0009524822235107422
0,0,0,2721,648,0.0010223388671875
0,0,0,2721,651,0.002447366714477539
0,0,0,2721,652,0.0005757808685302734
0,0,0,2721,654,0.0010437965393066406
0,0,0,2721,656,0.0009596347808837891
0,0,0,2722,658,0.0010001659393310547
0,0,0,2722,661,0.0009965896606445312
0,0,0,2723,662,0.0009968280792236328
0,0,0,2724,665,0.0009982585906982422
0,0,0,2725,669,0.0009987354278564453
0,0,0,2726,671,0.0010499954223632812
0,0,0,2726,674,0.0010001659393310547
0,0,0,2729,678,0.0009989738464355469
0,0,0,2729,680,0.0009965896606445312
0,0,0,2730,684,0.0009965896606445312
0,0,0,2733,688,0.0014331340789794922
0,0,0,2733,691,0.0009627342224121094
0,0,0,2734,695,0.0010156631469726562
0,0,0,2737,699,0.0005512237548828125
0,0,0,2738,703,0.0010111331939697266
0,0,0,2741,707,0.0009996891021728516
0,0,0,2741,711,0.0009980201721191406
0,0,0,2743,715,0.0009961128234863281
0,0,0,2745,718,0.0009984970092773438
0,0,0,2746,724,0.0009965896606445312
0,0,0,2749,728,0.0009992122650146484
0,0,0,2750,731,0.0
0,0,0,2751,735,0.0009694099426269531
0,0,0,2752,739,0.000997781753540039
0,0,0,2755,745,0.0009961128234863281
0,0,0,2757,749,0.0009984970092773438
0,0,0,2759,753,0.0015132427215576172
0,0,0,2761,758,0.0009996891021728516
0,0,0,2763,762,0.0005247592926025391
0,0,0,2764,766,0.0009539127349853516
0,0,0,2767,770,0.0009250640869140625
0,0,0,2768,773,0.0010006427764892578
0,0,0,2770,777,0.0011487007141113281
0,0,0,2772,781,0.0009992122650146484
0,0,0,2773,785,0.0009984970092773438
0,0,0,2776,789,0.0009963512420654297
0,0,0,2777,793,0.001322031021118164
0,0,0,2780,798,0.0009989738464355469
0,0,0,2781,802,0.0009989738464355469
0,0,0,2784,806,0.0009951591491699219
0,0,0,2785,809,0.0009968280792236328
0,0,0,2788,812,0.0009615421295166016
0,0,0,2789,816,0.0009391307830810547
0,0,0,2790,819,0.0007867813110351562
0,0,0,2793,823,0.0015041828155517578
0,0,0,2794,825,0.0004391670227050781
0,0,0,2795,829,0.0010001659393310547
0,0,0,2797,831,0.0009970664978027344
0,0,0,2799,835,0.0009336471557617188
0,0,0,2800,838,0.0009999275207519531
0,0,0,2802,840,0.0011799335479736328
0,0,0,2803,842,0.0010006427764892578
0,0,0,2804,845,0.000997304916381836
0,0,0,2805,847,0.0
0,0,0,2806,850,0.0
0,0,0,2808,852,0.0
0,0,0,2809,854,0.0
0,0,0,2809,855,0.0009958744049072266
0,0,0,2810,858,0.0009975433349609375
0,0,0,2811,859,0.0009970664978027344
0,0,0,2812,861,0.0009975433349609375
0,0,0,2812,862,0.0009982585906982422
